customer_id,promotion_date,treatment_control
1546261,4/22/20,treatment
1545501,4/22/20,treatment
1548783,4/22/20,treatment
1554575,4/22/20,treatment
1551418,4/22/20,treatment
1537607,4/22/20,treatment
1544961,4/22/20,treatment
1535899,4/22/20,treatment
1550182,4/22/20,treatment
1541598,4/22/20,control
1545413,4/22/20,control
1534301,4/22/20,treatment
1555393,4/22/20,treatment
1555284,4/22/20,treatment
1544161,4/22/20,treatment
1556777,4/22/20,treatment
1536612,4/22/20,treatment
1539483,4/22/20,treatment
1554061,4/22/20,treatment
1549427,4/22/20,treatment
1540544,4/22/20,treatment
1551837,4/22/20,control
1550078,4/22/20,treatment
1556916,4/22/20,treatment
1547426,4/22/20,treatment
1552271,4/22/20,treatment
1545613,4/22/20,treatment
1544975,4/22/20,treatment
1538769,4/22/20,treatment
1538138,4/22/20,treatment
1549993,4/22/20,treatment
1555993,4/22/20,treatment
1551037,4/22/20,treatment
1552450,4/22/20,control
1534477,4/22/20,treatment
1552871,4/22/20,treatment
1531836,4/22/20,treatment
1539394,4/22/20,treatment
1552998,4/22/20,treatment
1533802,4/22/20,treatment
1542113,4/22/20,treatment
1545191,4/22/20,treatment
1557135,4/22/20,treatment
1533950,4/22/20,treatment
1547175,4/22/20,treatment
1533462,4/22/20,treatment
1555797,4/22/20,control
1542219,4/22/20,treatment
1532769,4/22/20,treatment
1537524,4/22/20,treatment
1549909,4/22/20,treatment
1542764,4/22/20,treatment
1548498,4/22/20,treatment
1534907,4/22/20,treatment
1545981,4/22/20,treatment
1549590,4/22/20,treatment
1553344,4/22/20,treatment
1537856,4/22/20,treatment
1537240,4/22/20,treatment
1547682,4/22/20,treatment
1533843,4/22/20,treatment
1557011,4/22/20,treatment
1536411,4/22/20,treatment
1550449,4/22/20,treatment
1547441,4/22/20,treatment
1547204,4/22/20,treatment
1556924,4/22/20,treatment
1545511,4/22/20,treatment
1535087,4/22/20,treatment
1552004,4/22/20,treatment
1548745,4/22/20,treatment
1541788,4/22/20,treatment
1544378,4/22/20,control
1548289,4/22/20,treatment
1550180,4/22/20,treatment
1539645,4/22/20,treatment
1533897,4/22/20,treatment
1542475,4/22/20,treatment
1533609,4/22/20,treatment
1554826,4/22/20,treatment
1539043,4/22/20,control
1555759,4/22/20,treatment
1556821,4/22/20,treatment
1539699,4/22/20,treatment
1545494,4/22/20,treatment
1554556,4/22/20,treatment
1535843,4/22/20,treatment
1544214,4/22/20,treatment
1539372,4/22/20,treatment
1539634,4/22/20,treatment
1545039,4/22/20,treatment
1536408,4/22/20,control
1540925,4/22/20,treatment
1551338,4/22/20,treatment
1532661,4/22/20,treatment
1541073,4/22/20,treatment
1535144,4/22/20,treatment
1538197,4/22/20,treatment
1536140,4/22/20,treatment
1547442,4/22/20,treatment
1539361,4/22/20,treatment
1556412,4/22/20,treatment
1532644,4/22/20,treatment
1553487,4/22/20,treatment
1550850,4/22/20,treatment
1536077,4/22/20,treatment
1538085,4/22/20,treatment
1532468,4/22/20,treatment
1539428,4/22/20,control
1546478,4/22/20,control
1535940,4/22/20,control
1555697,4/22/20,control
1548091,4/22/20,treatment
1534378,4/22/20,treatment
1554973,4/22/20,treatment
1537832,4/22/20,treatment
1547265,4/22/20,treatment
1538556,4/22/20,treatment
1537269,4/22/20,treatment
1542059,4/22/20,treatment
1548684,4/22/20,treatment
1535370,4/22/20,treatment
1539766,4/22/20,treatment
1548611,4/22/20,treatment
1538764,4/22/20,treatment
1541636,4/22/20,treatment
1551695,4/22/20,treatment
1534847,4/22/20,treatment
1534636,4/22/20,treatment
1554544,4/22/20,treatment
1552110,4/22/20,treatment
1537039,4/22/20,treatment
1538774,4/22/20,treatment
1554135,4/22/20,treatment
1556007,4/22/20,treatment
1544067,4/22/20,treatment
1531486,4/22/20,treatment
1555577,4/22/20,treatment
1538309,4/22/20,treatment
1553540,4/22/20,treatment
1541262,4/22/20,treatment
1553550,4/22/20,treatment
1536094,4/22/20,treatment
1542697,4/22/20,treatment
1551266,4/22/20,treatment
1537578,4/22/20,treatment
1537578,4/22/20,treatment
1536101,4/22/20,treatment
1546059,4/22/20,treatment
1543770,4/22/20,treatment
1543865,4/22/20,treatment
1550790,4/22/20,treatment
1547680,4/22/20,treatment
1545598,4/22/20,treatment
1547379,4/22/20,treatment
1531548,4/22/20,treatment
1541405,4/22/20,treatment
1552791,4/22/20,treatment
1531433,4/22/20,treatment
1538122,4/22/20,treatment
1532725,4/22/20,treatment
1533183,4/22/20,treatment
1542608,4/22/20,treatment
1550371,4/22/20,treatment
1555645,4/22/20,treatment
1543572,4/22/20,treatment
1553977,4/22/20,treatment
1553853,4/22/20,control
1543461,4/22/20,control
1554857,4/22/20,treatment
1535419,4/22/20,treatment
1543913,4/22/20,treatment
1553079,4/22/20,treatment
1557326,4/22/20,treatment
1548261,4/22/20,treatment
1536218,4/22/20,treatment
1546031,4/22/20,control
1549298,4/22/20,treatment
1536932,4/22/20,treatment
1537499,4/22/20,treatment
1549122,4/22/20,treatment
1542065,4/22/20,treatment
1554014,4/22/20,treatment
1552980,4/22/20,treatment
1533640,4/22/20,control
1542230,4/22/20,control
1534913,4/22/20,treatment
1534929,4/22/20,treatment
1534660,4/22/20,treatment
1536290,4/22/20,treatment
1533763,4/22/20,treatment
1540145,4/22/20,treatment
1533324,4/22/20,treatment
1542533,4/22/20,treatment
1552503,4/22/20,treatment
1557386,4/22/20,treatment
1534937,4/22/20,treatment
1537687,4/22/20,treatment
1552041,4/22/20,treatment
1552059,4/22/20,treatment
1549526,4/22/20,treatment
1536655,4/22/20,treatment
1556174,4/22/20,treatment
1536363,4/22/20,treatment
1556621,4/22/20,treatment
1555592,4/22/20,treatment
1543061,4/22/20,treatment
1543497,4/22/20,treatment
1535326,4/22/20,treatment
1542566,4/22/20,treatment
1555063,4/22/20,treatment
1548216,4/22/20,treatment
1545552,4/22/20,treatment
1555500,4/22/20,treatment
1544764,4/22/20,treatment
1549106,4/22/20,treatment
1533580,4/22/20,treatment
1544483,4/22/20,control
1535674,4/22/20,treatment
1546973,4/22/20,treatment
1555100,4/22/20,treatment
1531456,4/22/20,treatment
1531677,4/22/20,control
1556124,4/22/20,treatment
1537096,4/22/20,treatment
1535789,4/22/20,treatment
1549930,4/22/20,treatment
1547244,4/22/20,treatment
1547960,4/22/20,treatment
1538090,4/22/20,treatment
1543601,4/22/20,treatment
1557081,4/22/20,treatment
1551103,4/22/20,treatment
1541799,4/22/20,treatment
1543290,4/22/20,treatment
1533607,4/22/20,treatment
1533945,4/22/20,control
1550573,4/22/20,treatment
1541170,4/22/20,treatment
1540478,4/22/20,treatment
1549415,4/22/20,treatment
1535066,4/22/20,treatment
1551608,4/22/20,treatment
1553780,4/22/20,treatment
1555435,4/22/20,treatment
1543934,4/22/20,treatment
1552286,4/22/20,treatment
1553077,4/22/20,treatment
1547626,4/22/20,treatment
1537936,4/22/20,treatment
1554327,4/22/20,treatment
1549588,4/22/20,control
1542616,4/22/20,control
1546916,4/22/20,treatment
1539900,4/22/20,treatment
1540068,4/22/20,treatment
1539166,4/22/20,treatment
1535865,4/22/20,treatment
1541707,4/22/20,treatment
1537646,4/22/20,treatment
1535180,4/22/20,treatment
1543658,4/22/20,treatment
1532314,4/22/20,treatment
1536015,4/22/20,treatment
1552811,4/22/20,treatment
1549535,4/22/20,control
1540305,4/22/20,treatment
1546492,4/22/20,treatment
1549464,4/22/20,treatment
1534470,4/22/20,treatment
1544784,4/22/20,control
1545417,4/22/20,treatment
1531868,4/22/20,control
1557310,4/22/20,treatment
1543252,4/22/20,treatment
1535503,4/22/20,treatment
1543016,4/22/20,treatment
1533912,4/22/20,treatment
1557111,4/22/20,treatment
1540534,4/22/20,treatment
1544879,4/22/20,treatment
1545242,4/22/20,treatment
1555429,4/22/20,treatment
1543005,4/22/20,treatment
1550400,4/22/20,treatment
1549536,4/22/20,treatment
1554751,4/22/20,treatment
1544006,4/22/20,treatment
1551806,4/22/20,treatment
1537613,4/22/20,treatment
1552013,4/22/20,treatment
1551713,4/22/20,treatment
1556779,4/22/20,treatment
1548147,4/22/20,treatment
1546233,4/22/20,treatment
1541772,4/22/20,treatment
1544381,4/22/20,treatment
1542073,4/22/20,treatment
1551289,4/22/20,treatment
1540134,4/22/20,treatment
1532390,4/22/20,treatment
1536727,4/22/20,control
1542933,4/22/20,control
1554799,4/22/20,treatment
1547285,4/22/20,treatment
1544545,4/22/20,control
1546125,4/22/20,treatment
1544462,4/22/20,treatment
1547217,4/22/20,treatment
1539290,4/22/20,treatment
1542741,4/22/20,treatment
1552132,4/22/20,treatment
1537036,4/22/20,treatment
1535656,4/22/20,treatment
1534792,4/22/20,treatment
1555246,4/22/20,treatment
1549408,4/22/20,treatment
1538890,4/22/20,treatment
1537756,4/22/20,control
1546441,4/22/20,treatment
1553636,4/22/20,treatment
1536837,4/22/20,treatment
1539915,4/22/20,treatment
1549156,4/22/20,treatment
1540182,4/22/20,treatment
1541279,4/22/20,treatment
1542334,4/22/20,treatment
1550607,4/22/20,treatment
1556235,4/22/20,treatment
1542183,4/22/20,treatment
1532036,4/22/20,treatment
1545898,4/22/20,treatment
1541297,4/22/20,treatment
1556207,4/22/20,treatment
1542009,4/22/20,treatment
1535261,4/22/20,treatment
1545701,4/22/20,treatment
1542367,4/22/20,treatment
1536274,4/22/20,treatment
1543417,4/22/20,treatment
1549984,4/22/20,treatment
1532319,4/22/20,treatment
1542738,4/22/20,treatment
1536080,4/22/20,treatment
1551594,4/22/20,treatment
1550112,4/22/20,treatment
1550447,4/22/20,treatment
1538339,4/22/20,treatment
1531607,4/22/20,treatment
1549691,4/22/20,treatment
1544768,4/22/20,treatment
1537443,4/22/20,treatment
1544884,4/22/20,treatment
1544935,4/22/20,treatment
1532385,4/22/20,treatment
1541960,4/22/20,treatment
1550249,4/22/20,treatment
1536714,4/22/20,treatment
1551214,4/22/20,treatment
1549011,4/22/20,treatment
1535713,4/22/20,treatment
1532789,4/22/20,treatment
1533628,4/22/20,treatment
1535931,4/22/20,treatment
1532557,4/22/20,treatment
1542854,4/22/20,treatment
1544518,4/22/20,treatment
1556390,4/22/20,treatment
1551960,4/22/20,treatment
1535861,4/22/20,treatment
1535416,4/22/20,treatment
1557099,4/22/20,treatment
1537800,4/22/20,treatment
1556199,4/22/20,treatment
1536006,4/22/20,treatment
1552936,4/22/20,treatment
1533299,4/22/20,treatment
1552308,4/22/20,treatment
1543924,4/22/20,treatment
1555340,4/22/20,treatment
1550442,4/22/20,treatment
1540800,4/22/20,treatment
1536816,4/22/20,treatment
1533047,4/22/20,treatment
1543669,4/22/20,treatment
1536474,4/22/20,treatment
1546588,4/22/20,treatment
1553530,4/22/20,treatment
1532868,4/22/20,treatment
1538611,4/22/20,control
1531404,4/22/20,treatment
1546938,4/22/20,treatment
1547843,4/22/20,treatment
1536161,4/22/20,control
1552331,4/22/20,treatment
1543611,4/22/20,treatment
1551287,4/22/20,control
1550308,4/22/20,control
1537228,4/22/20,treatment
1550837,4/22/20,treatment
1552889,4/22/20,treatment
1554920,4/22/20,treatment
1531884,4/22/20,treatment
1534685,4/22/20,treatment
1546033,4/22/20,treatment
1554881,4/22/20,treatment
1536899,4/22/20,treatment
1551670,4/22/20,treatment
1550168,4/22/20,treatment
1540204,4/22/20,treatment
1536003,4/22/20,treatment
1533647,4/22/20,treatment
1534521,4/22/20,treatment
1550114,4/22/20,treatment
1538239,4/22/20,treatment
1551509,4/22/20,treatment
1548231,4/22/20,treatment
1544016,4/22/20,treatment
1538435,4/22/20,treatment
1550452,4/22/20,treatment
1539474,4/22/20,treatment
1535420,4/22/20,treatment
1557347,4/22/20,treatment
1539702,4/22/20,treatment
1531708,4/22/20,control
1535234,4/22/20,control
1552724,4/22/20,control
1532976,4/22/20,treatment
1543072,4/22/20,treatment
1554100,4/22/20,treatment
1551262,4/22/20,treatment
1538949,4/22/20,treatment
1547219,4/22/20,treatment
1546574,4/22/20,treatment
1541892,4/22/20,treatment
1549758,4/22/20,treatment
1551024,4/22/20,treatment
1543350,4/22/20,treatment
1552933,4/22/20,treatment
1540149,4/22/20,treatment
1556889,4/22/20,treatment
1535808,4/22/20,treatment
1536662,4/22/20,treatment
1545408,4/22/20,treatment
1555078,4/22/20,treatment
1532524,4/22/20,treatment
1556186,4/22/20,treatment
1556511,4/22/20,treatment
1533625,4/22/20,treatment
1551101,4/22/20,treatment
1542290,4/22/20,treatment
1554549,4/22/20,treatment
1540995,4/22/20,treatment
1545155,4/22/20,control
1549768,4/22/20,control
1532664,4/22/20,treatment
1553963,4/22/20,treatment
1540087,4/22/20,treatment
1546204,4/22/20,treatment
1545773,4/22/20,treatment
1535707,4/22/20,treatment
1549012,4/22/20,treatment
1542006,4/22/20,treatment
1548891,4/22/20,treatment
1537820,4/22/20,treatment
1532176,4/22/20,treatment
1544642,4/22/20,treatment
1553752,4/22/20,treatment
1534158,4/22/20,treatment
1538851,4/22/20,treatment
1535166,4/22/20,treatment
1553699,4/22/20,treatment
1537456,4/22/20,treatment
1532704,4/22/20,treatment
1538092,4/22/20,treatment
1533479,4/22/20,control
1554453,4/22/20,treatment
1554633,4/22/20,treatment
1535356,4/22/20,treatment
1551510,4/22/20,treatment
1536098,4/22/20,treatment
1542495,4/22/20,control
1552480,4/22/20,treatment
1536619,4/22/20,treatment
1554309,4/22/20,treatment
1557127,4/22/20,treatment
1556660,4/22/20,control
1535973,4/22/20,treatment
1533497,4/22/20,treatment
1556437,4/22/20,treatment
1537558,4/22/20,treatment
1543499,4/22/20,treatment
1544412,4/22/20,treatment
1539254,4/22/20,treatment
1538598,4/22/20,treatment
1532308,4/22/20,treatment
1536337,4/22/20,treatment
1539982,4/22/20,treatment
1531538,4/22/20,treatment
1541183,4/22/20,treatment
1555048,4/22/20,treatment
1554817,4/22/20,treatment
1537195,4/22/20,treatment
1550870,4/22/20,treatment
1536236,4/22/20,treatment
1536537,4/22/20,control
1551706,4/22/20,treatment
1542530,4/22/20,treatment
1538835,4/22/20,treatment
1554374,4/22/20,treatment
1532095,4/22/20,control
1541281,4/22/20,control
1541577,4/22/20,treatment
1539112,4/22/20,treatment
1539461,4/22/20,treatment
1556724,4/22/20,treatment
1535530,4/22/20,treatment
1546457,4/22/20,treatment
1534131,4/22/20,treatment
1551121,4/22/20,treatment
1553001,4/22/20,treatment
1548128,4/22/20,treatment
1539424,4/22/20,treatment
1546642,4/22/20,treatment
1554017,4/22/20,treatment
1555800,4/22/20,treatment
1539985,4/22/20,treatment
1546353,4/22/20,treatment
1540877,4/22/20,treatment
1543817,4/22/20,treatment
1548473,4/22/20,treatment
1545125,4/22/20,treatment
1536109,4/22/20,treatment
1536493,4/22/20,treatment
1548788,4/22/20,treatment
1537311,4/22/20,treatment
1555241,4/22/20,treatment
1536217,4/22/20,treatment
1531377,4/22/20,treatment
1545740,4/22/20,treatment
1545868,4/22/20,treatment
1536162,4/22/20,treatment
1533301,4/22/20,treatment
1557045,4/22/20,control
1541735,4/22/20,treatment
1540485,4/22/20,treatment
1554591,4/22/20,treatment
1551759,4/22/20,treatment
1557328,4/22/20,treatment
1533792,4/22/20,treatment
1551333,4/22/20,control
1537268,4/22/20,treatment
1548547,4/22/20,treatment
1545539,4/22/20,treatment
1549452,4/22/20,treatment
1543113,4/22/20,control
1536114,4/22/20,treatment
1535196,4/22/20,treatment
1551853,4/22/20,treatment
1553127,4/22/20,treatment
1548962,4/22/20,treatment
1542558,4/22/20,treatment
1545789,4/22/20,treatment
1533591,4/22/20,treatment
1554574,4/22/20,treatment
1544844,4/22/20,treatment
1555090,4/22/20,control
1531939,4/22/20,treatment
1550440,4/22/20,treatment
1537327,4/22/20,treatment
1549171,4/22/20,treatment
1549128,4/22/20,treatment
1539072,4/22/20,treatment
1553431,4/22/20,treatment
1532022,4/22/20,treatment
1543180,4/22/20,treatment
1544367,4/22/20,treatment
1535353,4/22/20,treatment
1532776,4/22/20,treatment
1552176,4/22/20,treatment
1532923,4/22/20,control
1537541,4/22/20,treatment
1539217,4/22/20,treatment
1537518,4/22/20,treatment
1551545,4/22/20,treatment
1537810,4/22/20,treatment
1548050,4/22/20,treatment
1553584,4/22/20,treatment
1551459,4/22/20,treatment
1544093,4/22/20,treatment
1537295,4/22/20,treatment
1556647,4/22/20,treatment
1536604,4/22/20,treatment
1546956,4/22/20,control
1549505,4/22/20,control
1547904,4/22/20,treatment
1555282,4/22/20,treatment
1547883,4/22/20,treatment
1540450,4/22/20,treatment
1548896,4/22/20,treatment
1540858,4/22/20,control
1549378,4/22/20,treatment
1542676,4/22/20,treatment
1534802,4/22/20,treatment
1535620,4/22/20,treatment
1549596,4/22/20,treatment
1539309,4/22/20,treatment
1544331,4/22/20,treatment
1554367,4/22/20,treatment
1548100,4/22/20,treatment
1550797,4/22/20,treatment
1532611,4/22/20,treatment
1548249,4/22/20,treatment
1538341,4/22/20,control
1556957,4/22/20,treatment
1546460,4/22/20,treatment
1531761,4/22/20,treatment
1536775,4/22/20,treatment
1553554,4/22/20,treatment
1557057,4/22/20,control
1549398,4/22/20,control
1556410,4/22/20,treatment
1538915,4/22/20,treatment
1540395,4/22/20,treatment
1536629,4/22/20,treatment
1553173,4/22/20,treatment
1551774,4/22/20,treatment
1548644,4/22/20,treatment
1546918,4/22/20,treatment
1535775,4/22/20,treatment
1543556,4/22/20,control
1547145,4/22/20,control
1535389,4/22/20,treatment
1538158,4/22/20,treatment
1534909,4/22/20,treatment
1542871,4/22/20,treatment
1536949,4/22/20,treatment
1546910,4/22/20,control
1554307,4/22/20,control
1536511,4/22/20,control
1555034,4/22/20,treatment
1533181,4/22/20,treatment
1545958,4/22/20,treatment
1547686,4/22/20,treatment
1552807,4/22/20,treatment
1548247,4/22/20,treatment
1546128,4/22/20,treatment
1550387,4/22/20,treatment
1540211,4/22/20,treatment
1534558,4/22/20,treatment
1539828,4/22/20,treatment
1541587,4/22/20,treatment
1554583,4/22/20,treatment
1531463,4/22/20,treatment
1552252,4/22/20,treatment
1554695,4/22/20,treatment
1552591,4/22/20,treatment
1542974,4/22/20,treatment
1544455,4/22/20,treatment
1535084,4/22/20,treatment
1546054,4/22/20,treatment
1553547,4/22/20,control
1533828,4/22/20,treatment
1544157,4/22/20,treatment
1549737,4/22/20,treatment
1553472,4/22/20,treatment
1550360,4/22/20,treatment
